.threshold,specificity,sensitivity,model
-Inf,0,1,Gradient Boosted Trees
0.0015486984048038721,0,1,Gradient Boosted Trees
0.003045724704861641,0.0029239766081871066,1,Gradient Boosted Trees
0.0031729754991829395,0.00877192982456143,1,Gradient Boosted Trees
0.0036324660759419203,0.011695906432748537,1,Gradient Boosted Trees
0.005003098864108324,0.014619883040935644,1,Gradient Boosted Trees
0.005429394077509642,0.01754385964912286,1,Gradient Boosted Trees
0.005465839058160782,0.020467836257309968,1,Gradient Boosted Trees
0.005631271284073591,0.023391812865497075,1,Gradient Boosted Trees
0.005800609476864338,0.0292397660818714,1,Gradient Boosted Trees
0.006136271636933088,0.03508771929824561,1,Gradient Boosted Trees
0.006423380691558123,0.03801169590643272,1,Gradient Boosted Trees
0.006507829762995243,0.040935672514619936,1,Gradient Boosted Trees
0.006880153436213732,0.04385964912280704,1,Gradient Boosted Trees
0.006916766986250877,0.04678362573099415,1,Gradient Boosted Trees
0.007083403877913952,0.049707602339181256,1,Gradient Boosted Trees
0.007152077276259661,0.052631578947368474,1,Gradient Boosted Trees
0.007248712237924337,0.05555555555555558,1,Gradient Boosted Trees
0.007455091457813978,0.05555555555555558,0.9981785063752276,Gradient Boosted Trees
0.007829179055988789,0.05847953216374269,0.9981785063752276,Gradient Boosted Trees
0.00849455501884222,0.06140350877192979,0.9981785063752276,Gradient Boosted Trees
0.008860168047249317,0.06432748538011701,0.9981785063752276,Gradient Boosted Trees
0.009453308768570423,0.07017543859649122,0.9981785063752276,Gradient Boosted Trees
0.009530296549201012,0.07309941520467833,0.9981785063752276,Gradient Boosted Trees
0.0095839723944664,0.07602339181286555,0.9981785063752276,Gradient Boosted Trees
0.009756036102771759,0.07894736842105265,0.9981785063752276,Gradient Boosted Trees
0.010140740312635899,0.08187134502923976,0.9981785063752276,Gradient Boosted Trees
0.010699454694986343,0.08479532163742687,0.9981785063752276,Gradient Boosted Trees
0.010794811882078648,0.08771929824561409,0.9981785063752276,Gradient Boosted Trees
0.010985154658555984,0.09064327485380119,0.9981785063752276,Gradient Boosted Trees
0.011021057143807411,0.0935672514619883,0.9981785063752276,Gradient Boosted Trees
0.011264973320066929,0.0964912280701754,0.9981785063752276,Gradient Boosted Trees
0.011631387285888195,0.09941520467836262,0.9981785063752276,Gradient Boosted Trees
0.012062731198966503,0.10526315789473684,0.9981785063752276,Gradient Boosted Trees
0.012670901603996754,0.10818713450292394,0.9981785063752276,Gradient Boosted Trees
0.01358597632497549,0.11111111111111116,0.9981785063752276,Gradient Boosted Trees
0.014506775885820389,0.11403508771929827,0.9981785063752276,Gradient Boosted Trees
0.015167771838605404,0.11695906432748537,0.9981785063752276,Gradient Boosted Trees
0.015435338020324707,0.11988304093567248,0.9981785063752276,Gradient Boosted Trees
0.01611585170030594,0.1228070175438597,0.9981785063752276,Gradient Boosted Trees
0.016680127009749413,0.1257309941520468,0.9981785063752276,Gradient Boosted Trees
0.016768909990787506,0.1286549707602339,0.9981785063752276,Gradient Boosted Trees
0.016880139708518982,0.13157894736842102,0.9981785063752276,Gradient Boosted Trees
0.017040077596902847,0.13450292397660824,0.9981785063752276,Gradient Boosted Trees
0.01726035214960575,0.13742690058479534,0.9981785063752276,Gradient Boosted Trees
0.018102025613188744,0.14035087719298245,0.9981785063752276,Gradient Boosted Trees
0.018275117501616478,0.14619883040935677,0.9981785063752276,Gradient Boosted Trees
0.019438302144408226,0.15204678362573099,0.9981785063752276,Gradient Boosted Trees
0.020628804340958595,0.1549707602339181,0.9981785063752276,Gradient Boosted Trees
0.020950620993971825,0.16081871345029242,0.9981785063752276,Gradient Boosted Trees
0.02104024961590767,0.16374269005847952,0.9981785063752276,Gradient Boosted Trees
0.021518032997846603,0.16666666666666663,0.9981785063752276,Gradient Boosted Trees
0.022197315469384193,0.16959064327485385,0.9981785063752276,Gradient Boosted Trees
0.02224886417388916,0.16959064327485385,0.9963570127504554,Gradient Boosted Trees
0.022843753919005394,0.17251461988304095,0.9963570127504554,Gradient Boosted Trees
0.022992173209786415,0.17543859649122806,0.9963570127504554,Gradient Boosted Trees
0.02342812530696392,0.17836257309941517,0.9963570127504554,Gradient Boosted Trees
0.023598985746502876,0.18128654970760238,0.9963570127504554,Gradient Boosted Trees
0.024368757382035255,0.1842105263157895,0.9963570127504554,Gradient Boosted Trees
0.02444298565387726,0.1871345029239766,0.9963570127504554,Gradient Boosted Trees
0.025707339867949486,0.1900584795321637,0.9963570127504554,Gradient Boosted Trees
0.02585732378065586,0.19298245614035092,0.9963570127504554,Gradient Boosted Trees
0.02657327987253666,0.19883040935672514,0.9963570127504554,Gradient Boosted Trees
0.027332572266459465,0.20175438596491224,0.9963570127504554,Gradient Boosted Trees
0.02739175595343113,0.20467836257309946,0.9963570127504554,Gradient Boosted Trees
0.028446493670344353,0.20760233918128657,0.9963570127504554,Gradient Boosted Trees
0.028522681444883347,0.21052631578947367,0.9963570127504554,Gradient Boosted Trees
0.029046680778265,0.216374269005848,0.9963570127504554,Gradient Boosted Trees
0.029522426426410675,0.2192982456140351,0.9963570127504554,Gradient Boosted Trees
0.02963249385356903,0.2222222222222222,0.9963570127504554,Gradient Boosted Trees
0.03324178606271744,0.22514619883040932,0.9963570127504554,Gradient Boosted Trees
0.0334058478474617,0.22807017543859653,0.9963570127504554,Gradient Boosted Trees
0.03473488986492157,0.23099415204678364,0.9963570127504554,Gradient Boosted Trees
0.03696093335747719,0.23391812865497075,0.9963570127504554,Gradient Boosted Trees
0.039744384586811066,0.23684210526315785,0.9963570127504554,Gradient Boosted Trees
0.04029271751642227,0.23976608187134507,0.9963570127504554,Gradient Boosted Trees
0.04057471081614494,0.24269005847953218,0.9963570127504554,Gradient Boosted Trees
0.04066578671336174,0.24561403508771928,0.9963570127504554,Gradient Boosted Trees
0.042463794350624084,0.2485380116959064,0.9963570127504554,Gradient Boosted Trees
0.042823877185583115,0.2514619883040936,0.9963570127504554,Gradient Boosted Trees
0.043219760060310364,0.2543859649122807,0.9963570127504554,Gradient Boosted Trees
0.043358877301216125,0.2543859649122807,0.994535519125683,Gradient Boosted Trees
0.0437110997736454,0.2573099415204678,0.994535519125683,Gradient Boosted Trees
0.044011157006025314,0.26023391812865493,0.994535519125683,Gradient Boosted Trees
0.04408285394310951,0.26315789473684215,0.994535519125683,Gradient Boosted Trees
0.04517137259244919,0.26608187134502925,0.994535519125683,Gradient Boosted Trees
0.04534575715661049,0.26900584795321636,0.994535519125683,Gradient Boosted Trees
0.045554764568805695,0.27192982456140347,0.994535519125683,Gradient Boosted Trees
0.04688257351517677,0.2748538011695907,0.994535519125683,Gradient Boosted Trees
0.047636978328228,0.2777777777777778,0.994535519125683,Gradient Boosted Trees
0.04866805672645569,0.2807017543859649,0.994535519125683,Gradient Boosted Trees
0.05072084814310074,0.2894736842105263,0.994535519125683,Gradient Boosted Trees
0.05138009041547775,0.29239766081871343,0.994535519125683,Gradient Boosted Trees
0.05393919348716736,0.29532163742690054,0.994535519125683,Gradient Boosted Trees
0.05438224971294403,0.29824561403508776,0.994535519125683,Gradient Boosted Trees
0.05451904237270355,0.30116959064327486,0.994535519125683,Gradient Boosted Trees
0.05504811182618141,0.30409356725146197,0.994535519125683,Gradient Boosted Trees
