.threshold,specificity,sensitivity,model
-Inf,0,1,Gradient Boosted Trees
0.145516619086266,0,1,Gradient Boosted Trees
0.148484513163567,0.0113085621970921,0.994694960212202,Gradient Boosted Trees
0.148874193429947,0.0339256865912763,0.992042440318302,Gradient Boosted Trees
0.148955479264259,0.0484652665589661,0.986737400530504,Gradient Boosted Trees
0.149569749832153,0.0565428109854604,0.986737400530504,Gradient Boosted Trees
0.150908872485161,0.0888529886914378,0.984084880636605,Gradient Boosted Trees
0.150937959551811,0.0920840064620355,0.981432360742706,Gradient Boosted Trees
0.151188313961029,0.0920840064620355,0.978779840848806,Gradient Boosted Trees
0.151278644800186,0.0936995153473345,0.976127320954907,Gradient Boosted Trees
0.151556700468063,0.0953150242326333,0.973474801061008,Gradient Boosted Trees
0.15185709297657,0.101777059773829,0.973474801061008,Gradient Boosted Trees
0.152297809720039,0.127625201938611,0.96551724137931,Gradient Boosted Trees
0.152791559696198,0.140549273021002,0.96551724137931,Gradient Boosted Trees
0.153076186776161,0.143780290791599,0.962864721485411,Gradient Boosted Trees
0.153603255748749,0.153473344103393,0.962864721485411,Gradient Boosted Trees
0.154175162315369,0.158319870759289,0.960212201591512,Gradient Boosted Trees
0.154505461454391,0.168012924071082,0.960212201591512,Gradient Boosted Trees
0.15488089621067,0.177705977382876,0.960212201591512,Gradient Boosted Trees
0.154917001724243,0.192245557350565,0.960212201591512,Gradient Boosted Trees
0.154973044991493,0.198707592891761,0.960212201591512,Gradient Boosted Trees
0.155137568712235,0.20032310177706,0.960212201591512,Gradient Boosted Trees
0.155376002192497,0.203554119547658,0.957559681697613,Gradient Boosted Trees
0.15558885037899,0.205169628432956,0.957559681697613,Gradient Boosted Trees
0.156616374850273,0.206785137318255,0.957559681697613,Gradient Boosted Trees
0.157000526785851,0.218093699515347,0.957559681697613,Gradient Boosted Trees
0.157491460442543,0.221324717285945,0.957559681697613,Gradient Boosted Trees
0.158337503671646,0.231017770597738,0.957559681697613,Gradient Boosted Trees
0.158546909689903,0.231017770597738,0.954907161803714,Gradient Boosted Trees
0.160118326544762,0.232633279483037,0.954907161803714,Gradient Boosted Trees
0.161170557141304,0.234248788368336,0.954907161803714,Gradient Boosted Trees
0.161343470215797,0.235864297253635,0.954907161803714,Gradient Boosted Trees
0.162125617265701,0.237479806138934,0.954907161803714,Gradient Boosted Trees
0.162213623523712,0.239095315024233,0.954907161803714,Gradient Boosted Trees
0.162256374955177,0.240710823909531,0.954907161803714,Gradient Boosted Trees
0.162666961550713,0.24232633279483,0.954907161803714,Gradient Boosted Trees
0.163133144378662,0.243941841680129,0.954907161803714,Gradient Boosted Trees
0.163844868540764,0.245557350565428,0.954907161803714,Gradient Boosted Trees
0.164823681116104,0.247172859450727,0.954907161803714,Gradient Boosted Trees
0.165103197097778,0.250403877221325,0.952254641909814,Gradient Boosted Trees
0.165317893028259,0.252019386106624,0.952254641909814,Gradient Boosted Trees
0.166075348854065,0.252019386106624,0.949602122015915,Gradient Boosted Trees
0.166277125477791,0.255250403877221,0.949602122015915,Gradient Boosted Trees
0.166433364152908,0.25686591276252,0.949602122015915,Gradient Boosted Trees
0.166831657290459,0.258481421647819,0.949602122015915,Gradient Boosted Trees
0.167851611971855,0.260096930533118,0.949602122015915,Gradient Boosted Trees
0.169726341962814,0.261712439418417,0.949602122015915,Gradient Boosted Trees
0.169992804527283,0.264943457189015,0.949602122015915,Gradient Boosted Trees
0.172002643346787,0.266558966074313,0.949602122015915,Gradient Boosted Trees
0.172369390726089,0.268174474959612,0.949602122015915,Gradient Boosted Trees
0.172966107726097,0.269789983844911,0.949602122015915,Gradient Boosted Trees
0.173084661364555,0.27140549273021,0.946949602122016,Gradient Boosted Trees
0.175348177552223,0.273021001615509,0.946949602122016,Gradient Boosted Trees
