.threshold,specificity,sensitivity,model
-Inf,0,1,Random Forest
0.114018782606283,0,1,Random Forest
0.11444444028194,0.0103092783505154,1,Random Forest
0.116871393883894,0.020618556701031,1,Random Forest
0.121696703296703,0.020618556701031,0.994897959183674,Random Forest
0.129918845043845,0.020618556701031,0.989795918367347,Random Forest
0.13743345959596,0.0309278350515464,0.989795918367347,Random Forest
0.14390058968809,0.0412371134020618,0.989795918367347,Random Forest
0.145511990786991,0.0412371134020618,0.984693877551021,Random Forest
0.14978456959707,0.0515463917525774,0.984693877551021,Random Forest
0.150399567099567,0.0618556701030928,0.984693877551021,Random Forest
0.175803801753802,0.0721649484536082,0.984693877551021,Random Forest
0.176295346320346,0.0824742268041238,0.984693877551021,Random Forest
0.187241838716839,0.0927835051546392,0.984693877551021,Random Forest
0.188474038461538,0.103092783505155,0.984693877551021,Random Forest
0.198970242257742,0.11340206185567,0.984693877551021,Random Forest
0.203587991175491,0.123711340206186,0.984693877551021,Random Forest
0.207336392773893,0.134020618556701,0.984693877551021,Random Forest
0.218880611055611,0.144329896907217,0.984693877551021,Random Forest
0.220431188256188,0.154639175257732,0.984693877551021,Random Forest
0.22487084998335,0.154639175257732,0.979591836734694,Random Forest
0.237444520757021,0.164948453608247,0.979591836734694,Random Forest
0.238793614718615,0.175257731958763,0.979591836734694,Random Forest
0.239073606948607,0.185567010309278,0.979591836734694,Random Forest
0.245738768176268,0.195876288659794,0.979591836734694,Random Forest
0.248021538184038,0.206185567010309,0.979591836734694,Random Forest
0.263777639027639,0.216494845360825,0.979591836734694,Random Forest
0.270895415695416,0.22680412371134,0.979591836734694,Random Forest
0.27802890997891,0.237113402061856,0.979591836734694,Random Forest
0.279687855200355,0.237113402061856,0.974489795918367,Random Forest
0.28964835997336,0.237113402061856,0.969387755102041,Random Forest
0.290479125041625,0.247422680412371,0.969387755102041,Random Forest
0.296420934620934,0.257731958762887,0.969387755102041,Random Forest
0.297124661449661,0.257731958762887,0.964285714285714,Random Forest
0.301026698301698,0.268041237113402,0.964285714285714,Random Forest
0.301992617105117,0.278350515463918,0.964285714285714,Random Forest
0.306830307192807,0.288659793814433,0.964285714285714,Random Forest
0.307273107448107,0.288659793814433,0.959183673469388,Random Forest
0.307754333166833,0.288659793814433,0.954081632653061,Random Forest
0.30876491980242,0.298969072164949,0.954081632653061,Random Forest
0.309659129759129,0.309278350515464,0.954081632653061,Random Forest
0.315336939449439,0.319587628865979,0.954081632653061,Random Forest
0.31749653957154,0.319587628865979,0.948979591836735,Random Forest
0.317773007548008,0.329896907216495,0.948979591836735,Random Forest
0.321119777444777,0.34020618556701,0.948979591836735,Random Forest
0.32759508963259,0.350515463917526,0.948979591836735,Random Forest
0.342877546065047,0.360824742268041,0.948979591836735,Random Forest
0.347052454489954,0.371134020618557,0.948979591836735,Random Forest
0.352136038961039,0.381443298969072,0.948979591836735,Random Forest
0.353762004662004,0.391752577319588,0.948979591836735,Random Forest
0.358863333888334,0.402061855670103,0.948979591836735,Random Forest
0.360307832445332,0.412371134020619,0.948979591836735,Random Forest
0.366050613275613,0.422680412371134,0.948979591836735,Random Forest
0.370448348873349,0.43298969072165,0.948979591836735,Random Forest
0.375969724719725,0.43298969072165,0.943877551020408,Random Forest
0.383258061383061,0.43298969072165,0.938775510204082,Random Forest
0.384390379065379,0.43298969072165,0.933673469387755,Random Forest
0.40159416000666,0.43298969072165,0.928571428571429,Random Forest
0.403970268620269,0.443298969072165,0.928571428571429,Random Forest
0.407129395604396,0.453608247422681,0.928571428571429,Random Forest
0.424777983127983,0.453608247422681,0.923469387755102,Random Forest
0.426868179043179,0.453608247422681,0.918367346938776,Random Forest
0.427827432289932,0.453608247422681,0.913265306122449,Random Forest
0.429100806138306,0.463917525773196,0.913265306122449,Random Forest
0.430685778110778,0.463917525773196,0.908163265306122,Random Forest
0.439221284271284,0.463917525773196,0.903061224489796,Random Forest
0.445633803696304,0.474226804123711,0.903061224489796,Random Forest
0.452901771839272,0.474226804123711,0.897959183673469,Random Forest
0.4553541000666,0.484536082474227,0.897959183673469,Random Forest
0.459472231934732,0.494845360824742,0.897959183673469,Random Forest
0.462075353812854,0.494845360824742,0.892857142857143,Random Forest
0.464016265678766,0.505154639175258,0.892857142857143,Random Forest
0.469569017094018,0.515463917525773,0.892857142857143,Random Forest
0.470385687923188,0.515463917525773,0.887755102040816,Random Forest
0.471425994838495,0.525773195876289,0.887755102040816,Random Forest
0.473947992285493,0.525773195876289,0.88265306122449,Random Forest
0.475087103174603,0.536082474226804,0.88265306122449,Random Forest
0.477237810800311,0.54639175257732,0.88265306122449,Random Forest
0.477431882006882,0.54639175257732,0.877551020408163,Random Forest
0.483843994893995,0.54639175257732,0.872448979591837,Random Forest
0.499528101065601,0.54639175257732,0.86734693877551,Random Forest
0.50041105977356,0.556701030927835,0.86734693877551,Random Forest
0.504078250915751,0.567010309278351,0.86734693877551,Random Forest
0.506228737928738,0.577319587628866,0.86734693877551,Random Forest
0.514319923132423,0.577319587628866,0.862244897959184,Random Forest
0.521128496503497,0.577319587628866,0.857142857142857,Random Forest
0.521543904706405,0.587628865979382,0.857142857142857,Random Forest
0.525149396436896,0.587628865979382,0.852040816326531,Random Forest
0.532925983738484,0.587628865979382,0.846938775510204,Random Forest
0.533749866799867,0.587628865979382,0.841836734693878,Random Forest
0.53621492951493,0.597938144329897,0.841836734693878,Random Forest
0.537333646908647,0.608247422680412,0.841836734693878,Random Forest
0.538747294372294,0.618556701030928,0.841836734693878,Random Forest
0.539208434620934,0.628865979381443,0.841836734693878,Random Forest
0.539291704129203,0.639175257731959,0.841836734693878,Random Forest
0.541775210900211,0.649484536082474,0.841836734693878,Random Forest
0.542302644577644,0.649484536082474,0.836734693877551,Random Forest
0.545437469474969,0.65979381443299,0.836734693877551,Random Forest
0.546615893828393,0.65979381443299,0.831632653061224,Random Forest
0.547570156232657,0.65979381443299,0.826530612244898,Random Forest
0.549055168442669,0.65979381443299,0.821428571428571,Random Forest
0.559124013486513,0.670103092783505,0.821428571428571,Random Forest
0.559252186702187,0.670103092783505,0.816326530612245,Random Forest
0.562572718947719,0.680412371134021,0.816326530612245,Random Forest
0.566948572261072,0.680412371134021,0.811224489795918,Random Forest
0.57049974053724,0.680412371134021,0.806122448979592,Random Forest
0.570767883505383,0.690721649484536,0.806122448979592,Random Forest
0.578646010933512,0.701030927835052,0.806122448979592,Random Forest
0.579631343656344,0.711340206185567,0.806122448979592,Random Forest
0.585163192363193,0.721649484536083,0.806122448979592,Random Forest
0.599454736929738,0.721649484536083,0.801020408163265,Random Forest
0.601590562215562,0.731958762886598,0.801020408163265,Random Forest
0.604106043956043,0.731958762886598,0.795918367346939,Random Forest
0.609562225274725,0.742268041237113,0.795918367346939,Random Forest
0.623757324619824,0.742268041237113,0.790816326530612,Random Forest
0.623879503829503,0.752577319587629,0.790816326530612,Random Forest
0.624568351093352,0.762886597938144,0.790816326530612,Random Forest
0.627244996669996,0.762886597938144,0.785714285714286,Random Forest
0.630724093961595,0.762886597938144,0.780612244897959,Random Forest
0.632779564879565,0.77319587628866,0.780612244897959,Random Forest
0.637393774281274,0.783505154639175,0.780612244897959,Random Forest
0.638744787157287,0.793814432989691,0.780612244897959,Random Forest
0.639094140581641,0.793814432989691,0.775510204081633,Random Forest
0.65038959096459,0.793814432989691,0.770408163265306,Random Forest
0.650416874791876,0.793814432989691,0.76530612244898,Random Forest
0.650816398878899,0.793814432989691,0.760204081632653,Random Forest
0.658787203074703,0.793814432989691,0.755102040816326,Random Forest
0.666870450382951,0.804123711340206,0.755102040816326,Random Forest
0.683265066877566,0.814432989690722,0.755102040816326,Random Forest
0.683298595848595,0.814432989690722,0.75,Random Forest
0.688228596403596,0.814432989690722,0.744897959183674,Random Forest
0.690549890387391,0.814432989690722,0.739795918367347,Random Forest
0.691668752081252,0.814432989690722,0.73469387755102,Random Forest
0.692680283605284,0.824742268041237,0.73469387755102,Random Forest
0.699606181318681,0.824742268041237,0.729591836734694,Random Forest
0.706448624986125,0.835051546391753,0.729591836734694,Random Forest
0.706770955433455,0.835051546391753,0.724489795918367,Random Forest
0.707611267898769,0.835051546391753,0.719387755102041,Random Forest
0.714532038794539,0.845360824742268,0.719387755102041,Random Forest
0.719489241314241,0.845360824742268,0.714285714285714,Random Forest
0.719678561716062,0.845360824742268,0.709183673469388,Random Forest
0.725043592518592,0.845360824742268,0.704081632653061,Random Forest
0.725846335608834,0.855670103092784,0.704081632653061,Random Forest
0.742117596292597,0.855670103092784,0.698979591836735,Random Forest
0.744322116772117,0.855670103092784,0.693877551020408,Random Forest
0.745867954267955,0.865979381443299,0.693877551020408,Random Forest
0.753682917082918,0.865979381443299,0.688775510204082,Random Forest
0.757929145854145,0.876288659793815,0.688775510204082,Random Forest
0.762843638306138,0.876288659793815,0.683673469387755,Random Forest
0.763108914696415,0.88659793814433,0.683673469387755,Random Forest
0.766845684870685,0.88659793814433,0.678571428571429,Random Forest
0.768479967254967,0.88659793814433,0.673469387755102,Random Forest
0.769290470640469,0.88659793814433,0.668367346938776,Random Forest
0.770591888666889,0.88659793814433,0.663265306122449,Random Forest
0.774391418303918,0.88659793814433,0.658163265306123,Random Forest
0.778415401265402,0.88659793814433,0.653061224489796,Random Forest
0.783206904206905,0.88659793814433,0.647959183673469,Random Forest
0.783615630203131,0.88659793814433,0.642857142857143,Random Forest
0.785356558719059,0.88659793814433,0.637755102040816,Random Forest
0.787593138805638,0.896907216494845,0.637755102040816,Random Forest
0.791028933566434,0.896907216494845,0.63265306122449,Random Forest
0.791098470973471,0.896907216494845,0.627551020408163,Random Forest
0.791106952769454,0.896907216494845,0.622448979591837,Random Forest
0.793340084915084,0.896907216494845,0.61734693877551,Random Forest
0.796059476634476,0.896907216494845,0.612244897959184,Random Forest
0.797406468531469,0.896907216494845,0.607142857142857,Random Forest
0.798664364801865,0.896907216494845,0.602040816326531,Random Forest
0.799138096625597,0.896907216494845,0.596938775510204,Random Forest
0.800956203518704,0.896907216494845,0.591836734693878,Random Forest
0.802883041958042,0.896907216494845,0.586734693877551,Random Forest
0.803738422688423,0.896907216494845,0.581632653061225,Random Forest
0.807583484570985,0.896907216494845,0.576530612244898,Random Forest
0.810221545121546,0.896907216494845,0.571428571428571,Random Forest
0.810547090409591,0.896907216494845,0.566326530612245,Random Forest
0.814556433843933,0.896907216494845,0.561224489795918,Random Forest
0.816956743256744,0.896907216494845,0.556122448979592,Random Forest
0.817592958430459,0.896907216494845,0.551020408163265,Random Forest
0.819493832556332,0.896907216494845,0.545918367346939,Random Forest
0.819568195693196,0.907216494845361,0.545918367346939,Random Forest
0.81969857919858,0.907216494845361,0.540816326530612,Random Forest
0.823091724941724,0.907216494845361,0.535714285714286,Random Forest
0.823967397879897,0.907216494845361,0.530612244897959,Random Forest
0.82630188006438,0.907216494845361,0.525510204081633,Random Forest
0.833112778887779,0.917525773195876,0.525510204081633,Random Forest
0.833585857198357,0.917525773195876,0.520408163265306,Random Forest
0.834086906149407,0.917525773195876,0.51530612244898,Random Forest
0.838449020424021,0.927835051546392,0.51530612244898,Random Forest
0.83874734987235,0.927835051546392,0.510204081632653,Random Forest
0.839131150793651,0.927835051546392,0.505102040816326,Random Forest
0.840623280885781,0.927835051546392,0.5,Random Forest
0.841422183372184,0.927835051546392,0.494897959183674,Random Forest
0.842783180708181,0.927835051546392,0.489795918367347,Random Forest
0.845130196192697,0.927835051546392,0.48469387755102,Random Forest
0.848082396769897,0.927835051546392,0.479591836734694,Random Forest
0.848573903873904,0.927835051546392,0.474489795918367,Random Forest
0.849255014430015,0.938144329896907,0.474489795918367,Random Forest
0.850720136807636,0.938144329896907,0.469387755102041,Random Forest
0.850968288655789,0.938144329896907,0.464285714285714,Random Forest
0.850992707292706,0.938144329896907,0.459183673469388,Random Forest
0.854037182262183,0.938144329896907,0.454081632653061,Random Forest
0.855473613886114,0.938144329896907,0.448979591836735,Random Forest
0.859295097957599,0.948453608247423,0.448979591836735,Random Forest
0.860936216561217,0.948453608247423,0.443877551020408,Random Forest
0.864120052170052,0.958762886597938,0.443877551020408,Random Forest
0.865813265900766,0.958762886597938,0.438775510204082,Random Forest
0.866904451104451,0.958762886597938,0.433673469387755,Random Forest
0.868547161172161,0.958762886597938,0.428571428571429,Random Forest
0.868802060439561,0.958762886597938,0.423469387755102,Random Forest
0.869239867077368,0.958762886597938,0.418367346938776,Random Forest
0.870701319513819,0.958762886597938,0.413265306122449,Random Forest
0.87082407869908,0.958762886597938,0.408163265306122,Random Forest
0.8709650002775,0.958762886597938,0.403061224489796,Random Forest
0.871783168220668,0.958762886597938,0.397959183673469,Random Forest
0.873814013764014,0.958762886597938,0.392857142857143,Random Forest
0.874467166167166,0.958762886597938,0.387755102040816,Random Forest
0.875438944388944,0.958762886597938,0.38265306122449,Random Forest
0.87639161949162,0.958762886597938,0.377551020408163,Random Forest
0.880695430957931,0.958762886597938,0.372448979591837,Random Forest
0.886994068431569,0.958762886597938,0.36734693877551,Random Forest
0.889651510989011,0.958762886597938,0.362244897959184,Random Forest
0.891349966699967,0.958762886597938,0.357142857142857,Random Forest
0.898071119158619,0.958762886597938,0.352040816326531,Random Forest
0.899222800810301,0.958762886597938,0.346938775510204,Random Forest
