.threshold,specificity,sensitivity,model
-Inf,0,1,Gradient Boosted Trees
0.055858761072158813,0,1,Gradient Boosted Trees
0.06391096860170364,0.0033444816053511683,1,Gradient Boosted Trees
0.063917376101017,0.006688963210702337,1,Gradient Boosted Trees
0.06976445764303207,0.010033444816053505,1,Gradient Boosted Trees
0.07550476491451263,0.01672240802675584,1,Gradient Boosted Trees
0.08697616308927536,0.02006688963210701,1,Gradient Boosted Trees
0.09243828058242798,0.02341137123745818,1,Gradient Boosted Trees
0.09379129856824875,0.02341137123745818,0.9987893462469734,Gradient Boosted Trees
0.09612312912940979,0.026755852842809347,0.9987893462469734,Gradient Boosted Trees
0.10198462009429932,0.030100334448160515,0.9987893462469734,Gradient Boosted Trees
0.1022157147526741,0.03344481605351168,0.9987893462469734,Gradient Boosted Trees
0.1084035336971283,0.03678929765886285,0.9987893462469734,Gradient Boosted Trees
0.1096871942281723,0.04013377926421402,0.9987893462469734,Gradient Boosted Trees
0.11453408002853394,0.04347826086956519,0.9987893462469734,Gradient Boosted Trees
0.12094064801931381,0.04682274247491636,0.9987893462469734,Gradient Boosted Trees
0.12488298863172531,0.050167224080267525,0.9987893462469734,Gradient Boosted Trees
0.12627942860126495,0.05351170568561869,0.9987893462469734,Gradient Boosted Trees
0.12657107412815094,0.05685618729096986,0.9987893462469734,Gradient Boosted Trees
0.12844553589820862,0.05685618729096986,0.9975786924939467,Gradient Boosted Trees
0.12876781821250916,0.06020066889632103,0.9975786924939467,Gradient Boosted Trees
0.12905292212963104,0.0635451505016722,0.9975786924939467,Gradient Boosted Trees
0.1323554664850235,0.06688963210702337,0.9975786924939467,Gradient Boosted Trees
0.14148448407649994,0.07023411371237454,0.9975786924939467,Gradient Boosted Trees
0.14251747727394104,0.0735785953177257,0.9975786924939467,Gradient Boosted Trees
0.14652755856513977,0.07692307692307687,0.9975786924939467,Gradient Boosted Trees
0.14706802368164062,0.08026755852842804,0.9975786924939467,Gradient Boosted Trees
0.14849962294101715,0.08361204013377932,0.9975786924939467,Gradient Boosted Trees
0.1492711454629898,0.08695652173913049,0.9975786924939467,Gradient Boosted Trees
0.14936725795269012,0.09030100334448166,0.9975786924939467,Gradient Boosted Trees
0.15119154751300812,0.09364548494983282,0.9975786924939467,Gradient Boosted Trees
0.15192817151546478,0.10033444816053516,0.9963680387409201,Gradient Boosted Trees
0.15490268170833588,0.10367892976588633,0.9963680387409201,Gradient Boosted Trees
0.16730082035064697,0.1070234113712375,0.9963680387409201,Gradient Boosted Trees
0.1674167364835739,0.11371237458193983,0.9963680387409201,Gradient Boosted Trees
0.17015312612056732,0.11371237458193983,0.9951573849878934,Gradient Boosted Trees
0.17027895152568817,0.117056856187291,0.9951573849878934,Gradient Boosted Trees
0.1718171238899231,0.12040133779264217,0.9951573849878934,Gradient Boosted Trees
0.17454735934734344,0.12374581939799334,0.9951573849878934,Gradient Boosted Trees
0.17605406045913696,0.1270903010033445,0.9951573849878934,Gradient Boosted Trees
0.17631062865257263,0.1270903010033445,0.9939467312348669,Gradient Boosted Trees
0.18342849612236023,0.13043478260869568,0.9939467312348669,Gradient Boosted Trees
0.1848401129245758,0.13377926421404684,0.9939467312348669,Gradient Boosted Trees
0.18510481715202332,0.137123745819398,0.9939467312348669,Gradient Boosted Trees
0.18699899315834045,0.14046822742474918,0.9939467312348669,Gradient Boosted Trees
0.1877346932888031,0.14381270903010035,0.9939467312348669,Gradient Boosted Trees
0.18854810297489166,0.14381270903010035,0.9927360774818402,Gradient Boosted Trees
0.19140206277370453,0.14381270903010035,0.9915254237288136,Gradient Boosted Trees
